Time,Voltage
2.324324324,12.04524155
2.33033033,12.0449745
2.336336336,12.0447048
2.342342342,12.04443244
2.348348348,12.04415739
2.354354354,12.04387965
2.36036036,12.04359919
2.366366366,12.04331601
2.372372372,12.04303007
2.378378378,12.04274138
2.384384384,12.04244992
2.39039039,12.04215567
2.396396396,12.04185863
2.402402402,12.0415588
2.408408408,12.04125616
2.414414414,12.0409507
2.42042042,12.04064242
2.426426426,12.04033132
2.432432432,12.04001739
2.438438438,12.03970063
2.444444444,12.03938104
2.45045045,12.03905862
2.456456456,12.03873336
2.462462462,12.03840528
2.468468468,12.03807437
2.474474474,12.03774063
2.48048048,12.03740408
2.486486486,12.03706471
2.492492492,12.03672253
2.498498498,12.03637756
2.504504505,12.03602979
2.510510511,12.03567924
2.516516517,12.03532591
2.522522523,12.03496982
2.528528529,12.03461098
2.534534535,12.0342494
2.540540541,12.0338851
2.546546547,12.03351809
2.552552553,12.03314838
2.558558559,12.03277599
2.564564565,12.03240093
2.570570571,12.03202323
2.576576577,12.0316429
2.582582583,12.03125996
2.588588589,12.03087444
2.594594595,12.03048634
2.600600601,12.03009569
2.606606607,12.02970252
2.612612613,12.02930684
2.618618619,12.02890869
2.624624625,12.02850808
2.630630631,12.02810503
2.636636637,12.02769958
2.642642643,12.02729175
2.648648649,12.02688156
2.654654655,12.02646905
2.660660661,12.02605424
2.666666667,12.02563715
2.672672673,12.02521783
2.678678679,12.02479629
2.684684685,12.02437258
2.690690691,12.02394671
2.696696697,12.02351872
2.702702703,12.02308865
2.708708709,12.02265652
2.714714715,12.02222237
2.720720721,12.02178623
2.726726727,12.02134814
2.732732733,12.02090813
2.738738739,12.02046623
2.744744745,12.02002249
2.750750751,12.01957693
2.756756757,12.0191296
2.762762763,12.01868052
2.768768769,12.01822975
2.774774775,12.0177773
2.780780781,12.01732324
2.786786787,12.01686758
2.792792793,12.01641038
2.798798799,12.01595166
2.804804805,12.01549148
2.810810811,12.01502987
2.816816817,12.01456686
2.822822823,12.01410251
2.828828829,12.01363685
2.834834835,12.01316993
2.840840841,12.01270178
2.846846847,12.01223245
2.852852853,12.01176197
2.858858859,12.0112904
2.864864865,12.01081778
2.870870871,12.01034414
2.876876877,12.00986953
2.882882883,12.009394
2.888888889,12.00891759
2.894894895,12.00844034
2.900900901,12.00796229
2.906906907,12.0074835
2.912912913,12.007004
2.918918919,12.00652384
2.924924925,12.00604307
2.930930931,12.00556173
2.936936937,12.00507986
2.942942943,12.00459751
2.948948949,12.00411473
2.954954955,12.00363156
2.960960961,12.00314805
2.966966967,12.00266424
2.972972973,12.00218018
2.978978979,12.00169591
2.984984985,12.00121148
2.990990991,12.00072693
2.996996997,12.00024232
3.003003003,11.99975768
3.009009009,11.99927307
3.015015015,11.99878852
3.021021021,11.99830409
3.027027027,11.99781982
3.033033033,11.99733576
3.039039039,11.99685195
3.045045045,11.99636844
3.051051051,11.99588527
3.057057057,11.99540249
3.063063063,11.99492014
3.069069069,11.99443827
3.075075075,11.99395693
3.081081081,11.99347616
3.087087087,11.992996
3.093093093,11.9925165
3.099099099,11.99203771
3.105105105,11.99155966
3.111111111,11.99108241
3.117117117,11.990606
3.123123123,11.99013047
3.129129129,11.98965586
3.135135135,11.98918222
3.141141141,11.9887096
3.147147147,11.98823803
3.153153153,11.98776755
3.159159159,11.98729822
3.165165165,11.98683007
3.171171171,11.98636315
3.177177177,11.98589749
3.183183183,11.98543314
3.189189189,11.98497013
3.195195195,11.98450852
3.201201201,11.98404834
3.207207207,11.98358962
3.213213213,11.98313242
3.219219219,11.98267676
3.225225225,11.9822227
3.231231231,11.98177025
3.237237237,11.98131948
3.243243243,11.9808704
3.249249249,11.98042307
3.255255255,11.97997751
3.261261261,11.97953377
3.267267267,11.97909187
3.273273273,11.97865186
3.279279279,11.97821377
3.285285285,11.97777763
3.291291291,11.97734348
3.297297297,11.97691135
3.303303303,11.97648128
3.309309309,11.97605329
3.315315315,11.97562742
3.321321321,11.97520371
3.327327327,11.97478217
3.333333333,11.97436285
3.339339339,11.97394576
3.345345345,11.97353095
3.351351351,11.97311844
3.357357357,11.97270825
3.363363363,11.97230042
3.369369369,11.97189497
3.375375375,11.97149192
3.381381381,11.97109131
3.387387387,11.97069316
